lncRNA_id,line1_name,line1_family,chr,lncrna_start,lncrna_end,line1_start,line1_end,association_type,distance
ENSG00000261553.5,L1M5,L1,chr13,75549773,75807120,75660362,75660533,overlap,0
ENSG00000261553.5,L1MA2,L1,chr13,75549773,75807120,75663842,75664765,overlap,0
ENSG00000261553.5,L1MEb,L1,chr13,75549773,75807120,75667052,75667926,overlap,0
ENSG00000261553.5,L1MEb,L1,chr13,75549773,75807120,75668236,75668750,overlap,0
ENSG00000261553.5,L1ME4b,L1,chr13,75549773,75807120,75672146,75672240,overlap,0
ENSG00000261553.5,L1ME4b,L1,chr13,75549773,75807120,75672481,75672650,overlap,0
ENSG00000261553.5,L1PA4,L1,chr13,75549773,75807120,75677642,75678469,overlap,0
ENSG00000261553.5,L1PA10,L1,chr13,75549773,75807120,75679906,75680576,overlap,0
ENSG00000261553.5,L1PA7,L1,chr13,75549773,75807120,75680571,75680845,overlap,0
ENSG00000261553.5,L1PA10,L1,chr13,75549773,75807120,75680845,75681325,overlap,0
ENSG00000261553.5,L1ME1,L1,chr13,75549773,75807120,75681435,75681706,overlap,0
ENSG00000261553.5,L1ME1,L1,chr13,75549773,75807120,75681749,75682251,overlap,0
ENSG00000261553.5,L1MD,L1,chr13,75549773,75807120,75682880,75683042,overlap,0
ENSG00000261553.5,L1MD,L1,chr13,75549773,75807120,75683177,75683460,overlap,0
ENSG00000261553.5,L1MB7,L1,chr13,75549773,75807120,75698797,75699133,overlap,0
ENSG00000261553.5,L1MB7,L1,chr13,75549773,75807120,75700942,75701125,overlap,0
ENSG00000261553.5,L1ME4a,L1,chr13,75549773,75807120,75707179,75707694,overlap,0
ENSG00000261553.5,L1PA4,L1,chr13,75549773,75807120,75708794,75711501,overlap,0
ENSG00000261553.5,L1PA4,L1,chr13,75549773,75807120,75711501,75711754,overlap,0
ENSG00000261553.5,L1MC1,L1,chr13,75549773,75807120,75718485,75718980,overlap,0
ENSG00000261553.5,L1MC1,L1,chr13,75549773,75807120,75719279,75719416,overlap,0
ENSG00000261553.5,L1MC1,L1,chr13,75549773,75807120,75719800,75720530,overlap,0
ENSG00000261553.5,L1PB1,L1,chr13,75549773,75807120,75721561,75721812,overlap,0
ENSG00000261553.5,L1PB1,L1,chr13,75549773,75807120,75721845,75723184,overlap,0
ENSG00000261553.5,L1PA3,L1,chr13,75549773,75807120,75727624,75733777,overlap,0
ENSG00000261553.5,L1MD2,L1,chr13,75549773,75807120,75737798,75737909,overlap,0
ENSG00000261553.5,L1PREC2,L1,chr13,75549773,75807120,75741428,75743835,overlap,0
ENSG00000261553.5,L1MB8,L1,chr13,75549773,75807120,75745331,75745438,overlap,0
ENSG00000261553.5,L1PB4,L1,chr13,75549773,75807120,75752450,75753487,overlap,0
ENSG00000261553.5,L1PB3,L1,chr13,75549773,75807120,75753918,75754012,overlap,0
ENSG00000261553.5,L1MB5,L1,chr13,75549773,75807120,75754024,75754514,overlap,0
ENSG00000261553.5,L1ME1,L1,chr13,75549773,75807120,75774085,75774520,overlap,0
ENSG00000261553.5,L1ME1,L1,chr13,75549773,75807120,75774495,75774946,overlap,0
ENSG00000261553.5,L1P4,L1,chr13,75549773,75807120,75775205,75776092,overlap,0
ENSG00000261553.5,L1PA3,L1,chr13,75549773,75807120,75781096,75782158,overlap,0
ENSG00000261553.5,L1ME3A,L1,chr13,75549773,75807120,75793668,75794292,overlap,0
ENSG00000261553.5,L1PA10,L1,chr13,75549773,75807120,75795612,75795756,overlap,0
ENSG00000261553.5,L1PA10,L1,chr13,75549773,75807120,75795756,75795982,overlap,0
ENSG00000261553.5,L1MC5a,L1,chr13,75549773,75807120,75799296,75799653,overlap,0
ENSG00000261553.5,L1ME2z,L1,chr13,75549773,75807120,75801819,75802125,overlap,0
ENSG00000261553.5,L1ME3G,L1,chr13,75549773,75807120,75822466,75822762,proximal,15346
ENSG00000261553.5,L1ME3G,L1,chr13,75549773,75807120,75822844,75823069,proximal,15724
ENSG00000261553.5,L1ME4a,L1,chr13,75549773,75807120,75824952,75825117,proximal,17832
ENSG00000261553.5,L1PB1,L1,chr13,75549773,75807120,75848067,75848431,proximal,40947
ENSG00000261553.5,L1PB1,L1,chr13,75549773,75807120,75848476,75848621,proximal,41356
ENSG00000261553.5,L1P5,L1,chr13,75549773,75807120,75848621,75849022,proximal,41501
ENSG00000261553.5,L1MC5,L1,chr13,75549773,75807120,75850140,75850600,proximal,43020
ENSG00000261553.5,L1ME3G,L1,chr13,75549773,75807120,75851370,75851453,proximal,44250
ENSG00000261553.5,L1PA15,L1,chr13,75549773,75807120,75852256,75852506,proximal,45136
ENSG00000167920.12,L1MC1,L1,chr17,40819101,40836270,40775436,40775909,proximal,43192
ENSG00000167920.12,L1MA5,L1,chr17,40819101,40836270,40778841,40779216,proximal,39885
ENSG00000167920.12,HAL1,L1,chr17,40819101,40836270,40784812,40785197,proximal,33904
ENSG00000167920.12,HAL1,L1,chr17,40819101,40836270,40786007,40786025,proximal,33076
ENSG00000167920.12,HAL1,L1,chr17,40819101,40836270,40786328,40786538,proximal,32563
ENSG00000167920.12,HAL1M8,L1,chr17,40819101,40836270,40786999,40787069,proximal,32032
ENSG00000167920.12,HAL1,L1,chr17,40819101,40836270,40787103,40787189,proximal,31912
ENSG00000167920.12,HAL1,L1,chr17,40819101,40836270,40787258,40787363,proximal,31738
ENSG00000167920.12,HAL1M8,L1,chr17,40819101,40836270,40787462,40787777,proximal,31324
ENSG00000167920.12,HAL1M8,L1,chr17,40819101,40836270,40788064,40788383,proximal,30718
ENSG00000167920.12,L1M5,L1,chr17,40819101,40836270,40788388,40788689,proximal,30412
ENSG00000167920.12,L1MA8,L1,chr17,40819101,40836270,40803240,40803377,proximal,15724
ENSG00000167920.12,L1MA8,L1,chr17,40819101,40836270,40803493,40803563,proximal,15538
ENSG00000167920.12,L1PREC2,L1,chr17,40819101,40836270,40804311,40804454,proximal,14647
ENSG00000167920.12,L1ME1,L1,chr17,40819101,40836270,40811153,40812107,proximal,6994
ENSG00000167920.12,L1P4,L1,chr17,40819101,40836270,40812108,40812341,proximal,6760
ENSG00000167920.12,L1MD2,L1,chr17,40819101,40836270,40812365,40812442,proximal,6659
ENSG00000167920.12,L1MD2,L1,chr17,40819101,40836270,40812753,40813066,proximal,6035
ENSG00000167920.12,L1MD2,L1,chr17,40819101,40836270,40813064,40813306,proximal,5795
ENSG00000167920.12,L1MC,L1,chr17,40819101,40836270,40813314,40813412,proximal,5689
ENSG00000167920.12,L1MC4a,L1,chr17,40819101,40836270,40813425,40813613,proximal,5488
ENSG00000167920.12,L1PA6,L1,chr17,40819101,40836270,40814093,40815192,proximal,3909
ENSG00000167920.12,L1MA3,L1,chr17,40819101,40836270,40829293,40829520,overlap,0
ENSG00000167920.12,L1MA3,L1,chr17,40819101,40836270,40829779,40830783,overlap,0
ENSG00000167920.12,L1MA4,L1,chr17,40819101,40836270,40833613,40834014,overlap,0
ENSG00000167920.12,L1MA9,L1,chr17,40819101,40836270,40851580,40851661,proximal,15310
ENSG00000167920.12,L1PA7,L1,chr17,40819101,40836270,40853803,40854065,proximal,17533
ENSG00000167920.12,L1ME1,L1,chr17,40819101,40836270,40856132,40856458,proximal,19862
ENSG00000167920.12,L1PA16,L1,chr17,40819101,40836270,40869283,40869508,proximal,33013
ENSG00000167920.12,L1MB7,L1,chr17,40819101,40836270,40875060,40875287,proximal,38790
ENSG00000167920.12,L1MB7,L1,chr17,40819101,40836270,40875287,40875575,proximal,39017
ENSG00000167920.12,L1PA13,L1,chr17,40819101,40836270,40879357,40879551,proximal,43087
ENSG00000287104.2,L1MC1,L1,chr4,6985913,6987052,6935975,6936801,proximal,49112
ENSG00000287104.2,L1ME3,L1,chr4,6985913,6987052,6948169,6948525,proximal,37388
ENSG00000287104.2,L1ME3,L1,chr4,6985913,6987052,6948598,6948705,proximal,37208
ENSG00000287104.2,L1ME3,L1,chr4,6985913,6987052,6949228,6949400,proximal,36513
ENSG00000287104.2,L1ME3,L1,chr4,6985913,6987052,6949697,6949895,proximal,36018
ENSG00000287104.2,L1PA8,L1,chr4,6985913,6987052,6949895,6950258,proximal,35655
ENSG00000287104.2,L1ME3,L1,chr4,6985913,6987052,6950258,6950957,proximal,34956
ENSG00000287104.2,L1ME3,L1,chr4,6985913,6987052,6951762,6951873,proximal,34040
ENSG00000287104.2,L1ME4b,L1,chr4,6985913,6987052,6959989,6960081,proximal,25832
ENSG00000287104.2,L1ME4b,L1,chr4,6985913,6987052,6960391,6960489,proximal,25424
ENSG00000287104.2,L1MC4,L1,chr4,6985913,6987052,6964816,6965159,proximal,20754
ENSG00000287104.2,L1MC4,L1,chr4,6985913,6987052,6965322,6965528,proximal,20385
ENSG00000287104.2,L1MC4,L1,chr4,6985913,6987052,6965814,6966300,proximal,19613
ENSG00000287104.2,L1MEf,L1,chr4,6985913,6987052,6973463,6973812,proximal,12101
ENSG00000287104.2,L1MEf,L1,chr4,6985913,6987052,6974114,6974872,proximal,11041
ENSG00000287104.2,L1MEf,L1,chr4,6985913,6987052,6975510,6975810,proximal,10103
ENSG00000287104.2,L1MEf,L1,chr4,6985913,6987052,6976111,6976777,proximal,9136
ENSG00000287104.2,L1MEf,L1,chr4,6985913,6987052,6978874,6979344,proximal,6569
ENSG00000287104.2,L1MEf,L1,chr4,6985913,6987052,6979633,6980715,proximal,5198
ENSG00000287104.2,L1MEf,L1,chr4,6985913,6987052,6981319,6982015,proximal,3898
ENSG00000287104.2,L1ME1,L1,chr4,6985913,6987052,6982017,6982586,proximal,3327
ENSG00000287104.2,L1ME4b,L1,chr4,6985913,6987052,6982623,6982765,proximal,3148
ENSG00000287104.2,L1ME4b,L1,chr4,6985913,6987052,6982793,6983028,proximal,2885
ENSG00000287104.2,L1MC5a,L1,chr4,6985913,6987052,6985039,6985400,proximal,513
ENSG00000287104.2,L1ME1,L1,chr4,6985913,6987052,6985871,6986478,overlap,0
ENSG00000287104.2,L1MB3,L1,chr4,6985913,6987052,6997651,6998004,proximal,10599
ENSG00000287104.2,L1ME3A,L1,chr4,6985913,6987052,6998388,6998531,proximal,11336
ENSG00000287104.2,L1ME3A,L1,chr4,6985913,6987052,6998838,6998888,proximal,11786
ENSG00000287104.2,L1M5,L1,chr4,6985913,6987052,7012339,7012569,proximal,25287
ENSG00000287104.2,L1ME4a,L1,chr4,6985913,6987052,7012754,7012820,proximal,25702
ENSG00000287104.2,L1MC5a,L1,chr4,6985913,6987052,7026154,7026613,proximal,39102
ENSG00000289370.2,L1ME1,L1,chr2,95206349,95207459,95161892,95162051,proximal,44298
ENSG00000289370.2,L1MEd,L1,chr2,95206349,95207459,95163507,95163627,proximal,42722
ENSG00000289370.2,L1MA3,L1,chr2,95206349,95207459,95164670,95165005,proximal,41344
ENSG00000289370.2,L1ME4a,L1,chr2,95206349,95207459,95172431,95172597,proximal,33752
ENSG00000289370.2,L1ME3C,L1,chr2,95206349,95207459,95172976,95173352,proximal,32997
ENSG00000289370.2,L1ME3C,L1,chr2,95206349,95207459,95173356,95173477,proximal,32872
ENSG00000289370.2,L1ME4b,L1,chr2,95206349,95207459,95174021,95174104,proximal,32245
ENSG00000289370.2,L1ME4a,L1,chr2,95206349,95207459,95174210,95174304,proximal,32045
ENSG00000289370.2,L1MC4,L1,chr2,95206349,95207459,95176911,95177232,proximal,29117
ENSG00000289370.2,L1ME4b,L1,chr2,95206349,95207459,95178700,95178941,proximal,27408
ENSG00000289370.2,L1ME4a,L1,chr2,95206349,95207459,95186151,95186334,proximal,20015
ENSG00000289370.2,L1ME4a,L1,chr2,95206349,95207459,95186649,95186684,proximal,19665
ENSG00000289370.2,L1PA4,L1,chr2,95206349,95207459,95186685,95187047,proximal,19302
ENSG00000289370.2,L1ME3E,L1,chr2,95206349,95207459,95187452,95187632,proximal,18717
ENSG00000289370.2,L1MA2,L1,chr2,95206349,95207459,95194491,95194790,proximal,11559
ENSG00000289370.2,L1MA1,L1,chr2,95206349,95207459,95194923,95195168,proximal,11181
ENSG00000289370.2,L1MDa,L1,chr2,95206349,95207459,95216674,95216932,proximal,9215
ENSG00000289370.2,L1MDa,L1,chr2,95206349,95207459,95218971,95218993,proximal,11512
ENSG00000289370.2,L1MDa,L1,chr2,95206349,95207459,95219304,95220604,proximal,11845
ENSG00000289370.2,L1MEf,L1,chr2,95206349,95207459,95221292,95221438,proximal,13833
ENSG00000289370.2,L1MEf,L1,chr2,95206349,95207459,95221556,95221777,proximal,14097
ENSG00000289370.2,L1ME1,L1,chr2,95206349,95207459,95221789,95221886,proximal,14330
ENSG00000289370.2,L1MD2,L1,chr2,95206349,95207459,95222026,95222117,proximal,14567
ENSG00000289370.2,L1ME1,L1,chr2,95206349,95207459,95222136,95223201,proximal,14677
ENSG00000289370.2,L1MEf,L1,chr2,95206349,95207459,95223226,95223355,proximal,15767
ENSG00000289370.2,L1MB8,L1,chr2,95206349,95207459,95223706,95223843,proximal,16247
ENSG00000289370.2,L1MB8,L1,chr2,95206349,95207459,95224202,95224311,proximal,16743
ENSG00000289370.2,L1MB8,L1,chr2,95206349,95207459,95225093,95225178,proximal,17634
ENSG00000289370.2,L1MB2,L1,chr2,95206349,95207459,95225224,95225275,proximal,17765
ENSG00000289370.2,L1M3,L1,chr2,95206349,95207459,95226219,95226343,proximal,18760
ENSG00000289370.2,L1MEf,L1,chr2,95206349,95207459,95226316,95226491,proximal,18857
ENSG00000289370.2,L1MEf,L1,chr2,95206349,95207459,95226506,95226608,proximal,19047
ENSG00000289370.2,L1MC4,L1,chr2,95206349,95207459,95227190,95227317,proximal,19731
ENSG00000289370.2,L1MC4,L1,chr2,95206349,95207459,95227882,95228259,proximal,20423
ENSG00000289370.2,L1MC4,L1,chr2,95206349,95207459,95228443,95228784,proximal,20984
ENSG00000289370.2,L1MC4,L1,chr2,95206349,95207459,95229243,95229293,proximal,21784
ENSG00000289370.2,L1ME3,L1,chr2,95206349,95207459,95229277,95230021,proximal,21818
ENSG00000289370.2,L1PB1,L1,chr2,95206349,95207459,95230021,95230374,proximal,22562
ENSG00000289370.2,L1ME3,L1,chr2,95206349,95207459,95230374,95230589,proximal,22915
ENSG00000289370.2,L1MC5,L1,chr2,95206349,95207459,95230657,95230762,proximal,23198
ENSG00000289370.2,L1ME2,L1,chr2,95206349,95207459,95230979,95231539,proximal,23520
ENSG00000289370.2,L1PA16,L1,chr2,95206349,95207459,95240155,95242813,proximal,32696
ENSG00000289370.2,L1PA16,L1,chr2,95206349,95207459,95244355,95245245,proximal,36896
ENSG00000289370.2,L1PA16,L1,chr2,95206349,95207459,95245568,95248504,proximal,38109
ENSG00000289370.2,L1PA4,L1,chr2,95206349,95207459,95252086,95258210,proximal,44627
ENSG00000288009.1,L1PA16,L1,chr6,89130887,89145985,89083298,89083654,proximal,47233
ENSG00000288009.1,L1ME2z,L1,chr6,89130887,89145985,89090113,89090266,proximal,40621
ENSG00000288009.1,L1MEg,L1,chr6,89130887,89145985,89099834,89100204,proximal,30683
ENSG00000288009.1,L1MEg,L1,chr6,89130887,89145985,89100212,89100825,proximal,30062
ENSG00000288009.1,L1MEg,L1,chr6,89130887,89145985,89101134,89101439,proximal,29448
ENSG00000288009.1,L1MEg,L1,chr6,89130887,89145985,89101722,89102096,proximal,28791
ENSG00000288009.1,L1ME3Cz,L1,chr6,89130887,89145985,89109733,89109803,proximal,21084
ENSG00000288009.1,L1M5,L1,chr6,89130887,89145985,89110718,89110833,proximal,20054
ENSG00000288009.1,L1M5,L1,chr6,89130887,89145985,89111319,89111828,proximal,19059
ENSG00000288009.1,L1MC5a,L1,chr6,89130887,89145985,89126696,89127329,proximal,3558
ENSG00000288009.1,L1MC5a,L1,chr6,89130887,89145985,89128913,89129058,proximal,1829
ENSG00000288009.1,L1ME3,L1,chr6,89130887,89145985,89129260,89129358,proximal,1529
ENSG00000288009.1,L1ME2,L1,chr6,89130887,89145985,89130404,89130628,proximal,259
ENSG00000288009.1,L1ME2,L1,chr6,89130887,89145985,89130759,89130810,proximal,77
ENSG00000288009.1,L1PA17,L1,chr6,89130887,89145985,89169359,89169708,proximal,23374
ENSG00000288009.1,L1PB3,L1,chr6,89130887,89145985,89183570,89183958,proximal,37585
ENSG00000288009.1,L1PB3,L1,chr6,89130887,89145985,89184267,89184326,proximal,38282
ENSG00000288009.1,L1MB4,L1,chr6,89130887,89145985,89187240,89187320,proximal,41255
ENSG00000288009.1,L1M4,L1,chr6,89130887,89145985,89187398,89187495,proximal,41413
ENSG00000288009.1,L1MB3,L1,chr6,89130887,89145985,89187545,89188017,proximal,41560
ENSG00000288009.1,L1MB3,L1,chr6,89130887,89145985,89188323,89188818,proximal,42338
ENSG00000288009.1,L1PA2,L1,chr6,89130887,89145985,89189204,89189674,proximal,43219
ENSG00000288009.1,L1M3f,L1,chr6,89130887,89145985,89193705,89195178,proximal,47720
ENSG00000288009.1,L1M3f,L1,chr6,89130887,89145985,89195475,89195677,proximal,49490
ENSG00000266385.1,L1ME3F,L1,chr17,32411217,32412420,32392714,32393143,proximal,18074
ENSG00000266385.1,L1MEi,L1,chr17,32411217,32412420,32396117,32396152,proximal,15065
ENSG00000266385.1,L1MEi,L1,chr17,32411217,32412420,32396455,32396931,proximal,14286
ENSG00000266385.1,L1MEi,L1,chr17,32411217,32412420,32397233,32397252,proximal,13965
ENSG00000266385.1,L1MEi,L1,chr17,32411217,32412420,32397619,32397687,proximal,13530
ENSG00000266385.1,L1MEi,L1,chr17,32411217,32412420,32399263,32399492,proximal,11725
ENSG00000266385.1,L1M5,L1,chr17,32411217,32412420,32403402,32403609,proximal,7608
ENSG00000266385.1,L1PA4,L1,chr17,32411217,32412420,32409909,32410306,proximal,911
ENSG00000266385.1,L1MA4,L1,chr17,32411217,32412420,32412736,32412778,proximal,316
ENSG00000266385.1,L1MA4,L1,chr17,32411217,32412420,32412985,32413170,proximal,565
ENSG00000266385.1,HAL1b,L1,chr17,32411217,32412420,32413171,32413272,proximal,751
ENSG00000266385.1,L1MEh,L1,chr17,32411217,32412420,32414799,32414842,proximal,2379
ENSG00000266385.1,L1MEh,L1,chr17,32411217,32412420,32415162,32415489,proximal,2742
ENSG00000266385.1,L1M5,L1,chr17,32411217,32412420,32416319,32416825,proximal,3899
ENSG00000266385.1,L1PA16,L1,chr17,32411217,32412420,32417910,32418148,proximal,5490
ENSG00000266385.1,L1PA16,L1,chr17,32411217,32412420,32418469,32418509,proximal,6049
ENSG00000266385.1,L1MEd,L1,chr17,32411217,32412420,32418533,32418781,proximal,6113
ENSG00000266385.1,L1ME3Cz,L1,chr17,32411217,32412420,32418895,32419027,proximal,6475
ENSG00000266385.1,L1ME3Cz,L1,chr17,32411217,32412420,32419329,32419801,proximal,6909
ENSG00000266385.1,HAL1b,L1,chr17,32411217,32412420,32420508,32421511,proximal,8088
ENSG00000266385.1,HAL1b,L1,chr17,32411217,32412420,32421823,32422004,proximal,9403
ENSG00000266385.1,HAL1b,L1,chr17,32411217,32412420,32422303,32422391,proximal,9883
ENSG00000266385.1,L1MEi,L1,chr17,32411217,32412420,32422397,32422471,proximal,9977
ENSG00000266385.1,HAL1ME,L1,chr17,32411217,32412420,32422841,32423100,proximal,10421
ENSG00000266385.1,L1MEd,L1,chr17,32411217,32412420,32423767,32423788,proximal,11347
ENSG00000266385.1,L1MEd,L1,chr17,32411217,32412420,32424000,32424029,proximal,11580
ENSG00000266385.1,L1MEd,L1,chr17,32411217,32412420,32424329,32424547,proximal,11909
ENSG00000266385.1,L1MEd,L1,chr17,32411217,32412420,32428418,32428498,proximal,15998
ENSG00000266385.1,L1MEd,L1,chr17,32411217,32412420,32431143,32431312,proximal,18723
ENSG00000266385.1,L1MEd,L1,chr17,32411217,32412420,32432916,32433214,proximal,20496
ENSG00000266385.1,L1MEd,L1,chr17,32411217,32412420,32435797,32435948,proximal,23377
ENSG00000266385.1,L1MEi,L1,chr17,32411217,32412420,32436231,32436614,proximal,23811
ENSG00000266385.1,L1MB3,L1,chr17,32411217,32412420,32439162,32439232,proximal,26742
ENSG00000266385.1,L1MB3,L1,chr17,32411217,32412420,32439547,32439600,proximal,27127
ENSG00000223891.7,L1MA1,L1,chr20,44210907,44226027,44162885,44162978,proximal,47929
ENSG00000223891.7,L1ME1,L1,chr20,44210907,44226027,44164446,44164667,proximal,46240
ENSG00000223891.7,L1ME1,L1,chr20,44210907,44226027,44164719,44164827,proximal,46080
ENSG00000223891.7,L1ME1,L1,chr20,44210907,44226027,44165136,44165252,proximal,45655
ENSG00000223891.7,L1ME4a,L1,chr20,44210907,44226027,44175020,44175148,proximal,35759
ENSG00000223891.7,L1MC4a,L1,chr20,44210907,44226027,44176427,44176507,proximal,34400
ENSG00000223891.7,L1M5,L1,chr20,44210907,44226027,44178225,44178605,proximal,32302
ENSG00000223891.7,L1M5,L1,chr20,44210907,44226027,44178659,44178817,proximal,32090
ENSG00000223891.7,L1PA10,L1,chr20,44210907,44226027,44191375,44191754,proximal,19153
ENSG00000223891.7,L1PA10,L1,chr20,44210907,44226027,44191754,44192184,proximal,18723
ENSG00000223891.7,L1MEd,L1,chr20,44210907,44226027,44198210,44198338,proximal,12569
ENSG00000223891.7,L1MEd,L1,chr20,44210907,44226027,44198663,44198737,proximal,12170
ENSG00000223891.7,L1MEd,L1,chr20,44210907,44226027,44200560,44201028,proximal,9879
ENSG00000223891.7,L1MEd,L1,chr20,44210907,44226027,44201473,44202093,proximal,8814
ENSG00000223891.7,L1MEd,L1,chr20,44210907,44226027,44202404,44202826,proximal,8081
ENSG00000223891.7,L1ME4a,L1,chr20,44210907,44226027,44203561,44203694,proximal,7213
ENSG00000223891.7,L1ME4a,L1,chr20,44210907,44226027,44203800,44204042,proximal,6865
ENSG00000223891.7,L1ME4a,L1,chr20,44210907,44226027,44204064,44204174,proximal,6733
ENSG00000223891.7,L1PA16,L1,chr20,44210907,44226027,44204521,44204751,proximal,6156
ENSG00000223891.7,L1ME3A,L1,chr20,44210907,44226027,44217681,44217834,overlap,0
ENSG00000223891.7,L1ME4b,L1,chr20,44210907,44226027,44217985,44218725,overlap,0
ENSG00000223891.7,L1ME4a,L1,chr20,44210907,44226027,44223489,44223859,overlap,0
ENSG00000223891.7,L1PA16,L1,chr20,44210907,44226027,44225481,44225733,overlap,0
ENSG00000223891.7,L1PA16,L1,chr20,44210907,44226027,44226015,44226306,overlap,0
ENSG00000223891.7,L1M5,L1,chr20,44210907,44226027,44227474,44227515,proximal,1447
ENSG00000223891.7,L1M5,L1,chr20,44210907,44226027,44227743,44227826,proximal,1716
ENSG00000223891.7,HAL1b,L1,chr20,44210907,44226027,44227853,44227916,proximal,1826
ENSG00000223891.7,L1ME4a,L1,chr20,44210907,44226027,44229550,44229657,proximal,3523
ENSG00000223891.7,L1M5,L1,chr20,44210907,44226027,44232556,44232726,proximal,6529
ENSG00000223891.7,L1M5,L1,chr20,44210907,44226027,44238944,44238990,proximal,12917
ENSG00000223891.7,L1M5,L1,chr20,44210907,44226027,44239345,44239456,proximal,13318
ENSG00000223891.7,L1MC5a,L1,chr20,44210907,44226027,44242749,44243367,proximal,16722
ENSG00000223891.7,L1MC5a,L1,chr20,44210907,44226027,44243656,44243933,proximal,17629
ENSG00000223891.7,L1MC4a,L1,chr20,44210907,44226027,44243918,44244352,proximal,17891
ENSG00000223891.7,L1MC2,L1,chr20,44210907,44226027,44253361,44253413,proximal,27334
ENSG00000223891.7,L1ME4b,L1,chr20,44210907,44226027,44260031,44260532,proximal,34004
ENSG00000250831.1,L1MC5,L1,chr5,89466537,89470039,89416514,89416673,proximal,49864
ENSG00000250831.1,L1MC5,L1,chr5,89466537,89470039,89418971,89419179,proximal,47358
ENSG00000250831.1,L1PB2,L1,chr5,89466537,89470039,89422364,89422848,proximal,43689
ENSG00000250831.1,L1PB2,L1,chr5,89466537,89470039,89422847,89424746,proximal,41791
ENSG00000250831.1,L1MD3,L1,chr5,89466537,89470039,89427902,89428016,proximal,38521
ENSG00000250831.1,L1MD3,L1,chr5,89466537,89470039,89428471,89429331,proximal,37206
ENSG00000250831.1,HAL1ME,L1,chr5,89466537,89470039,89432304,89432460,proximal,34077
ENSG00000250831.1,L1PA16,L1,chr5,89466537,89470039,89432460,89432635,proximal,33902
ENSG00000250831.1,HAL1ME,L1,chr5,89466537,89470039,89432635,89433014,proximal,33523
ENSG00000250831.1,HAL1ME,L1,chr5,89466537,89470039,89433143,89433444,proximal,33093
ENSG00000250831.1,L1PB4,L1,chr5,89466537,89470039,89460523,89461814,proximal,4723
ENSG00000250831.1,L1MA1,L1,chr5,89466537,89470039,89463130,89463328,proximal,3209
ENSG00000250831.1,L1M5,L1,chr5,89466537,89470039,89467771,89468191,overlap,0
ENSG00000250831.1,L1ME4b,L1,chr5,89466537,89470039,89468918,89469086,overlap,0
ENSG00000250831.1,L1ME3G,L1,chr5,89466537,89470039,89474557,89474625,proximal,4518
ENSG00000250831.1,L1PA7,L1,chr5,89466537,89470039,89476748,89477252,proximal,6709
ENSG00000250831.1,L1ME2z,L1,chr5,89466537,89470039,89479641,89480070,proximal,9602
ENSG00000250831.1,L1PB3,L1,chr5,89466537,89470039,89504610,89505296,proximal,34571
ENSG00000250831.1,L1PA14,L1,chr5,89466537,89470039,89506671,89508876,proximal,36632
ENSG00000250831.1,L1M5,L1,chr5,89466537,89470039,89513937,89514039,proximal,43898
ENSG00000250831.1,L1M5,L1,chr5,89466537,89470039,89514089,89514197,proximal,44050
ENSG00000250831.1,L1M5,L1,chr5,89466537,89470039,89515215,89515328,proximal,45176
ENSG00000250831.1,L1MC5,L1,chr5,89466537,89470039,89517032,89517748,proximal,46993
ENSG00000250831.1,L1MC5,L1,chr5,89466537,89470039,89519077,89519305,proximal,49038
ENSG00000254614.2,L1ME1,L1,chr11,65177606,65181834,65137880,65137976,proximal,39630
ENSG00000254614.2,L1ME1,L1,chr11,65177606,65181834,65138610,65138935,proximal,38671
ENSG00000254614.2,L1ME1,L1,chr11,65177606,65181834,65139258,65139366,proximal,38240
ENSG00000254614.2,L1ME1,L1,chr11,65177606,65181834,65139663,65139715,proximal,37891
ENSG00000254614.2,L1ME1,L1,chr11,65177606,65181834,65140025,65140764,proximal,36842
ENSG00000254614.2,L1ME1,L1,chr11,65177606,65181834,65140765,65140960,proximal,36646
ENSG00000254614.2,L1M5,L1,chr11,65177606,65181834,65141022,65141194,proximal,36412
ENSG00000254614.2,L1MB7,L1,chr11,65177606,65181834,65141526,65142253,proximal,35353
ENSG00000254614.2,L1MB7,L1,chr11,65177606,65181834,65142545,65142598,proximal,35008
ENSG00000254614.2,L1M5,L1,chr11,65177606,65181834,65142583,65142644,proximal,34962
ENSG00000254614.2,L1M5,L1,chr11,65177606,65181834,65142956,65143244,proximal,34362
ENSG00000254614.2,L1M5,L1,chr11,65177606,65181834,65153493,65154021,proximal,23585
ENSG00000254614.2,L1M5,L1,chr11,65177606,65181834,65156069,65156353,proximal,21253
ENSG00000254614.2,L1MC4a,L1,chr11,65177606,65181834,65156346,65156533,proximal,21073
ENSG00000254614.2,L1MC4a,L1,chr11,65177606,65181834,65156836,65156928,proximal,20678
ENSG00000254614.2,L1MC4a,L1,chr11,65177606,65181834,65157717,65157764,proximal,19842
ENSG00000254614.2,L1MC4a,L1,chr11,65177606,65181834,65158075,65158356,proximal,19250
ENSG00000254614.2,L1MC4a,L1,chr11,65177606,65181834,65159212,65159718,proximal,17888
ENSG00000254614.2,L1MD,L1,chr11,65177606,65181834,65160699,65161194,proximal,16412
ENSG00000254614.2,L1M4,L1,chr11,65177606,65181834,65162132,65162440,proximal,15166
ENSG00000254614.2,L1M4a2,L1,chr11,65177606,65181834,65162444,65162632,proximal,14974
ENSG00000254614.2,L1MA4,L1,chr11,65177606,65181834,65162977,65163173,proximal,14433
